Settlement Date,Product,Contract,Settlement
1/15/2013,CL,CLQ15,88.62
1/15/2013,CL,CLU15,88.42
1/15/2013,CL,CLV15,88.24
1/15/2013,CL,CLX15,88.07
1/15/2013,CL,CLZ15,87.92
1/15/2013,CL,CLF16,87.73
1/15/2013,CL,CLG16,87.54
1/15/2013,CL,CLH16,87.36
1/15/2013,CL,CLJ16,87.19
1/15/2013,CL,CLK16,87.02
1/15/2013,CL,CLM16,86.86
1/15/2013,CL,CLN16,86.7
1/15/2013,CL,CLQ16,86.55
1/15/2013,CL,CLU16,86.41
1/15/2013,CL,CLV16,86.27
1/15/2013,CL,CLX16,86.14
1/15/2013,CL,CLZ16,86.01
1/15/2013,CL,CLF17,85.9
1/15/2013,CL,CLG17,85.79
1/15/2013,CL,CLH17,85.69
1/15/2013,CL,CLJ17,85.6
1/15/2013,CL,CLK17,85.51
1/15/2013,CL,CLM17,85.44
1/15/2013,CL,CLN17,85.37
1/15/2013,CL,CLQ17,85.3
1/15/2013,CL,CLU17,85.23
1/15/2013,CL,CLV17,85.17
1/15/2013,CL,CLX17,85.11
1/15/2013,CL,CLZ17,85.06
1/15/2013,CL,CLF18,85
1/15/2013,CL,CLG18,84.94
1/15/2013,CL,CLH18,84.88
1/15/2013,CL,CLJ18,84.82
1/15/2013,CL,CLK18,84.77
1/15/2013,CL,CLM18,84.72
1/15/2013,CL,CLN18,84.67
1/15/2013,CL,CLQ18,84.62
1/15/2013,CL,CLU18,84.58
1/15/2013,CL,CLV18,84.54
1/15/2013,CL,CLX18,84.5
1/15/2013,CL,CLZ18,84.46
1/15/2013,CL,CLM19,84.35
1/15/2013,CL,CLZ19,84.23
1/15/2013,CL,CLM20,84.21
1/15/2013,CL,CLZ20,84.18
1/15/2013,CL,CLM21,84.18
1/15/2013,CL,CLZ21,84.18
1/16/2013,CL,CLG13,94.24
1/16/2013,CL,CLH13,94.68
1/16/2013,CL,CLJ13,95.05
1/16/2013,CL,CLK13,95.32
1/16/2013,CL,CLM13,95.49
1/16/2013,CL,CLN13,95.54
1/16/2013,CL,CLQ13,95.45
1/16/2013,CL,CLU13,95.27
1/16/2013,CL,CLV13,95.02
1/16/2013,CL,CLX13,94.75
1/16/2013,CL,CLZ13,94.48
1/16/2013,CL,CLF14,94.16
1/16/2013,CL,CLG14,93.83
1/16/2013,CL,CLH14,93.51
1/16/2013,CL,CLJ14,93.21
1/16/2013,CL,CLK14,92.93
1/16/2013,CL,CLM14,92.66
1/16/2013,CL,CLN14,92.32
1/16/2013,CL,CLQ14,92.03
1/16/2013,CL,CLU14,91.79
1/16/2013,CL,CLV14,91.58
1/16/2013,CL,CLX14,91.4
1/16/2013,CL,CLZ14,91.25
1/16/2013,CL,CLF15,90.94
1/16/2013,CL,CLG15,90.64
1/16/2013,CL,CLH15,90.37
1/16/2013,CL,CLJ15,90.12
1/16/2013,CL,CLK15,89.88
1/16/2013,CL,CLM15,89.66
1/16/2013,CL,CLN15,89.41
1/16/2013,CL,CLQ15,89.19
1/16/2013,CL,CLU15,88.99
1/16/2013,CL,CLV15,88.81
1/16/2013,CL,CLX15,88.64
1/16/2013,CL,CLZ15,88.49
1/16/2013,CL,CLF16,88.3
1/16/2013,CL,CLG16,88.11
1/16/2013,CL,CLH16,87.93
1/16/2013,CL,CLJ16,87.75
1/16/2013,CL,CLK16,87.58
1/16/2013,CL,CLM16,87.41
1/16/2013,CL,CLN16,87.25
1/16/2013,CL,CLQ16,87.1
1/16/2013,CL,CLU16,86.95
1/16/2013,CL,CLV16,86.81
1/16/2013,CL,CLX16,86.67
1/16/2013,CL,CLZ16,86.54
1/16/2013,CL,CLF17,86.42
1/16/2013,CL,CLG17,86.3
1/16/2013,CL,CLH17,86.19
1/16/2013,CL,CLJ17,86.09
1/16/2013,CL,CLK17,86
1/16/2013,CL,CLM17,85.92
1/16/2013,CL,CLN17,85.84
1/16/2013,CL,CLQ17,85.76
1/16/2013,CL,CLU17,85.68
1/16/2013,CL,CLV17,85.61
1/16/2013,CL,CLX17,85.54
1/16/2013,CL,CLZ17,85.48
1/16/2013,CL,CLF18,85.41
1/16/2013,CL,CLG18,85.34
1/16/2013,CL,CLH18,85.28
1/16/2013,CL,CLJ18,85.22
1/16/2013,CL,CLK18,85.16
1/16/2013,CL,CLM18,85.11
1/16/2013,CL,CLN18,85.06
1/16/2013,CL,CLQ18,85.01
1/16/2013,CL,CLU18,84.96
1/16/2013,CL,CLV18,84.91
1/16/2013,CL,CLX18,84.87
1/16/2013,CL,CLZ18,84.83
1/16/2013,CL,CLM19,84.69
1/16/2013,CL,CLZ19,84.55
1/16/2013,CL,CLM20,84.53
1/16/2013,CL,CLZ20,84.5
1/16/2013,CL,CLM21,84.5
1/16/2013,CL,CLZ21,84.5
1/17/2013,CL,CLG13,95.49
1/17/2013,CL,CLH13,95.94
1/17/2013,CL,CLJ13,96.31
1/17/2013,CL,CLK13,96.58
1/17/2013,CL,CLM13,96.75
1/17/2013,CL,CLN13,96.77
1/17/2013,CL,CLQ13,96.63
1/17/2013,CL,CLU13,96.38
1/17/2013,CL,CLV13,96.07
1/17/2013,CL,CLX13,95.74
1/17/2013,CL,CLZ13,95.41
1/17/2013,CL,CLF14,95.04
1/17/2013,CL,CLG14,94.67
1/17/2013,CL,CLH14,94.32
1/17/2013,CL,CLJ14,93.99
1/17/2013,CL,CLK14,93.68
1/17/2013,CL,CLM14,93.38
1/17/2013,CL,CLN14,93.02
1/17/2013,CL,CLQ14,92.71
1/17/2013,CL,CLU14,92.44
1/17/2013,CL,CLV14,92.2
1/17/2013,CL,CLX14,92
1/17/2013,CL,CLZ14,91.82
1/17/2013,CL,CLF15,91.49
1/17/2013,CL,CLG15,91.17
1/17/2013,CL,CLH15,90.87
1/17/2013,CL,CLJ15,90.59
1/17/2013,CL,CLK15,90.33
1/17/2013,CL,CLM15,90.09
1/17/2013,CL,CLN15,89.82
1/17/2013,CL,CLQ15,89.58
1/17/2013,CL,CLU15,89.36
1/17/2013,CL,CLV15,89.16
1/17/2013,CL,CLX15,88.97
1/17/2013,CL,CLZ15,88.8
1/17/2013,CL,CLF16,88.59
1/17/2013,CL,CLG16,88.38
1/17/2013,CL,CLH16,88.17
1/17/2013,CL,CLJ16,87.97
1/17/2013,CL,CLK16,87.77
1/17/2013,CL,CLM16,87.58
1/17/2013,CL,CLN16,87.39
1/17/2013,CL,CLQ16,87.21
1/17/2013,CL,CLU16,87.04
1/17/2013,CL,CLV16,86.87
1/17/2013,CL,CLX16,86.71
1/17/2013,CL,CLZ16,86.56
1/17/2013,CL,CLF17,86.43
1/17/2013,CL,CLG17,86.3
1/17/2013,CL,CLH17,86.18
1/17/2013,CL,CLJ17,86.07
1/17/2013,CL,CLK17,85.97
1/17/2013,CL,CLM17,85.87
1/17/2013,CL,CLN17,85.78
1/17/2013,CL,CLQ17,85.69
1/17/2013,CL,CLU17,85.6
1/17/2013,CL,CLV17,85.51
1/17/2013,CL,CLX17,85.43
1/17/2013,CL,CLZ17,85.36
1/17/2013,CL,CLF18,85.29
1/17/2013,CL,CLG18,85.22
1/17/2013,CL,CLH18,85.15
1/17/2013,CL,CLJ18,85.09
1/17/2013,CL,CLK18,85.03
1/17/2013,CL,CLM18,84.97
1/17/2013,CL,CLN18,84.92
1/17/2013,CL,CLQ18,84.87
1/17/2013,CL,CLU18,84.82
1/17/2013,CL,CLV18,84.77
1/17/2013,CL,CLX18,84.72
1/17/2013,CL,CLZ18,84.68
1/17/2013,CL,CLM19,84.54
1/17/2013,CL,CLZ19,84.4
1/17/2013,CL,CLM20,84.38
1/17/2013,CL,CLZ20,84.35
1/17/2013,CL,CLM21,84.35
1/17/2013,CL,CLZ21,84.35
1/18/2013,CL,CLG13,95.56
1/18/2013,CL,CLH13,96.04
1/18/2013,CL,CLJ13,96.43
1/18/2013,CL,CLK13,96.74
1/18/2013,CL,CLM13,96.95
1/18/2013,CL,CLN13,97
1/18/2013,CL,CLQ13,96.89
1/18/2013,CL,CLU13,96.67
1/18/2013,CL,CLV13,96.38
1/18/2013,CL,CLX13,96.06
1/18/2013,CL,CLZ13,95.74
1/18/2013,CL,CLF14,95.37
1/18/2013,CL,CLG14,94.99
1/18/2013,CL,CLH14,94.63
1/18/2013,CL,CLJ14,94.29
1/18/2013,CL,CLK14,93.98
1/18/2013,CL,CLM14,93.68
1/18/2013,CL,CLN14,93.32
1/18/2013,CL,CLQ14,93
1/18/2013,CL,CLU14,92.73
1/18/2013,CL,CLV14,92.48
1/18/2013,CL,CLX14,92.28
1/18/2013,CL,CLZ14,92.1
1/18/2013,CL,CLF15,91.77
1/18/2013,CL,CLG15,91.45
1/18/2013,CL,CLH15,91.14
1/18/2013,CL,CLJ15,90.85
1/18/2013,CL,CLK15,90.58
1/18/2013,CL,CLM15,90.33
1/18/2013,CL,CLN15,90.05
1/18/2013,CL,CLQ15,89.8
1/18/2013,CL,CLU15,89.57
1/18/2013,CL,CLV15,89.36
1/18/2013,CL,CLX15,89.17
1/18/2013,CL,CLZ15,89.01
1/18/2013,CL,CLF16,88.79
1/18/2013,CL,CLG16,88.57
1/18/2013,CL,CLH16,88.35
1/18/2013,CL,CLJ16,88.13
1/18/2013,CL,CLK16,87.92
1/18/2013,CL,CLM16,87.72
1/18/2013,CL,CLN16,87.52
1/18/2013,CL,CLQ16,87.33
1/18/2013,CL,CLU16,87.14
1/18/2013,CL,CLV16,86.96
1/18/2013,CL,CLX16,86.78
1/18/2013,CL,CLZ16,86.62
1/18/2013,CL,CLF17,86.48
1/18/2013,CL,CLG17,86.34
1/18/2013,CL,CLH17,86.2
1/18/2013,CL,CLJ17,86.08
1/18/2013,CL,CLK17,85.96
1/18/2013,CL,CLM17,85.85
1/18/2013,CL,CLN17,85.74
1/18/2013,CL,CLQ17,85.63
1/18/2013,CL,CLU17,85.53
1/18/2013,CL,CLV17,85.43
1/18/2013,CL,CLX17,85.34
1/18/2013,CL,CLZ17,85.25
1/18/2013,CL,CLF18,85.18
1/18/2013,CL,CLG18,85.11
1/18/2013,CL,CLH18,85.04
1/18/2013,CL,CLJ18,84.98
1/18/2013,CL,CLK18,84.92
1/18/2013,CL,CLM18,84.86
1/18/2013,CL,CLN18,84.81
1/18/2013,CL,CLQ18,84.76
1/18/2013,CL,CLU18,84.71
1/18/2013,CL,CLV18,84.66
1/18/2013,CL,CLX18,84.61
1/18/2013,CL,CLZ18,84.57
1/18/2013,CL,CLM19,84.43
1/18/2013,CL,CLZ19,84.29
1/18/2013,CL,CLM20,84.27
1/18/2013,CL,CLZ20,84.24
1/18/2013,CL,CLM21,84.24
1/18/2013,CL,CLZ21,84.24
1/22/2013,CL,CLG13,96.24
1/22/2013,CL,CLH13,96.68
1/22/2013,CL,CLJ13,97.07
1/22/2013,CL,CLK13,97.4
1/22/2013,CL,CLM13,97.63
1/22/2013,CL,CLN13,97.68
1/22/2013,CL,CLQ13,97.54
1/22/2013,CL,CLU13,97.28
1/22/2013,CL,CLV13,96.94
1/22/2013,CL,CLX13,96.58
1/22/2013,CL,CLZ13,96.22
1/22/2013,CL,CLF14,95.82
1/22/2013,CL,CLG14,95.42
1/22/2013,CL,CLH14,95.05
1/22/2013,CL,CLJ14,94.7
1/22/2013,CL,CLK14,94.37
1/22/2013,CL,CLM14,94.05
1/22/2013,CL,CLN14,93.68
1/22/2013,CL,CLQ14,93.34
1/22/2013,CL,CLU14,93.05
1/22/2013,CL,CLV14,92.79
1/22/2013,CL,CLX14,92.57
1/22/2013,CL,CLZ14,92.37
1/22/2013,CL,CLF15,92.03
1/22/2013,CL,CLG15,91.71
1/22/2013,CL,CLH15,91.39
1/22/2013,CL,CLJ15,91.09
1/22/2013,CL,CLK15,90.82
1/22/2013,CL,CLM15,90.56
1/22/2013,CL,CLN15,90.28
1/22/2013,CL,CLQ15,90.02
1/22/2013,CL,CLU15,89.79
1/22/2013,CL,CLV15,89.57
1/22/2013,CL,CLX15,89.38
1/22/2013,CL,CLZ15,89.22
1/22/2013,CL,CLF16,88.99
1/22/2013,CL,CLG16,88.76
1/22/2013,CL,CLH16,88.54
1/22/2013,CL,CLJ16,88.32
1/22/2013,CL,CLK16,88.11
1/22/2013,CL,CLM16,87.9
1/22/2013,CL,CLN16,87.7
1/22/2013,CL,CLQ16,87.51
1/22/2013,CL,CLU16,87.32
1/22/2013,CL,CLV16,87.13
1/22/2013,CL,CLX16,86.95
1/22/2013,CL,CLZ16,86.78
1/22/2013,CL,CLF17,86.63
1/22/2013,CL,CLG17,86.48
1/22/2013,CL,CLH17,86.33
1/22/2013,CL,CLJ17,86.19
1/22/2013,CL,CLK17,86.06
1/22/2013,CL,CLM17,85.94
1/22/2013,CL,CLN17,85.82
1/22/2013,CL,CLQ17,85.7
1/22/2013,CL,CLU17,85.58
1/22/2013,CL,CLV17,85.47
1/22/2013,CL,CLX17,85.37
1/22/2013,CL,CLZ17,85.27
1/22/2013,CL,CLF18,85.2
1/22/2013,CL,CLG18,85.13
1/22/2013,CL,CLH18,85.06
1/22/2013,CL,CLJ18,85
1/22/2013,CL,CLK18,84.94
1/22/2013,CL,CLM18,84.88
1/22/2013,CL,CLN18,84.83
1/22/2013,CL,CLQ18,84.78
1/22/2013,CL,CLU18,84.73
1/22/2013,CL,CLV18,84.68
1/22/2013,CL,CLX18,84.63
1/22/2013,CL,CLZ18,84.59
1/22/2013,CL,CLM19,84.45
1/22/2013,CL,CLZ19,84.31
1/22/2013,CL,CLM20,84.29
1/22/2013,CL,CLZ20,84.26
1/22/2013,CL,CLM21,84.26
1/22/2013,CL,CLZ21,84.26
1/23/2013,CL,CLH13,95.23
1/23/2013,CL,CLJ13,95.75
1/23/2013,CL,CLK13,96.21
1/23/2013,CL,CLM13,96.54
1/23/2013,CL,CLN13,96.67
1/23/2013,CL,CLQ13,96.58
1/23/2013,CL,CLU13,96.36
1/23/2013,CL,CLV13,96.08
1/23/2013,CL,CLX13,95.78
1/23/2013,CL,CLZ13,95.47
1/23/2013,CL,CLF14,95.12
1/23/2013,CL,CLG14,94.77
1/23/2013,CL,CLH14,94.45
1/23/2013,CL,CLJ14,94.14
1/23/2013,CL,CLK14,93.87
1/23/2013,CL,CLM14,93.6
1/23/2013,CL,CLN14,93.28
1/23/2013,CL,CLQ14,92.99
1/23/2013,CL,CLU14,92.74
1/23/2013,CL,CLV14,92.53
1/23/2013,CL,CLX14,92.35
1/23/2013,CL,CLZ14,92.19
1/23/2013,CL,CLF15,91.87
1/23/2013,CL,CLG15,91.57
1/23/2013,CL,CLH15,91.28
1/23/2013,CL,CLJ15,91.02
1/23/2013,CL,CLK15,90.78
1/23/2013,CL,CLM15,90.56
1/23/2013,CL,CLN15,90.32
1/23/2013,CL,CLQ15,90.09
1/23/2013,CL,CLU15,89.89
1/23/2013,CL,CLV15,89.7
1/23/2013,CL,CLX15,89.54
1/23/2013,CL,CLZ15,89.4
1/23/2013,CL,CLF16,89.19
1/23/2013,CL,CLG16,88.98
1/23/2013,CL,CLH16,88.78
1/23/2013,CL,CLJ16,88.58
1/23/2013,CL,CLK16,88.38
1/23/2013,CL,CLM16,88.19
1/23/2013,CL,CLN16,88.01
1/23/2013,CL,CLQ16,87.83
1/23/2013,CL,CLU16,87.66
1/23/2013,CL,CLV16,87.49
1/23/2013,CL,CLX16,87.33
1/23/2013,CL,CLZ16,87.17
1/23/2013,CL,CLF17,87.02
1/23/2013,CL,CLG17,86.87
1/23/2013,CL,CLH17,86.73
1/23/2013,CL,CLJ17,86.59
1/23/2013,CL,CLK17,86.46
1/23/2013,CL,CLM17,86.34
1/23/2013,CL,CLN17,86.22
1/23/2013,CL,CLQ17,86.1
1/23/2013,CL,CLU17,85.99
1/23/2013,CL,CLV17,85.88
1/23/2013,CL,CLX17,85.78
1/23/2013,CL,CLZ17,85.68
1/23/2013,CL,CLF18,85.6
1/23/2013,CL,CLG18,85.52
1/23/2013,CL,CLH18,85.45
1/23/2013,CL,CLJ18,85.38
1/23/2013,CL,CLK18,85.31
1/23/2013,CL,CLM18,85.25
1/23/2013,CL,CLN18,85.19
1/23/2013,CL,CLQ18,85.13
1/23/2013,CL,CLU18,85.07
1/23/2013,CL,CLV18,85.01
1/23/2013,CL,CLX18,84.96
1/23/2013,CL,CLZ18,84.92
1/23/2013,CL,CLM19,84.78
1/23/2013,CL,CLZ19,84.64
1/23/2013,CL,CLM20,84.62
1/23/2013,CL,CLZ20,84.59
1/23/2013,CL,CLM21,84.59
1/23/2013,CL,CLZ21,84.59
1/24/2013,CL,CLH13,95.95
1/24/2013,CL,CLJ13,96.45
1/24/2013,CL,CLK13,96.9
1/24/2013,CL,CLM13,97.25
1/24/2013,CL,CLN13,97.4
1/24/2013,CL,CLQ13,97.31
1/24/2013,CL,CLU13,97.07
1/24/2013,CL,CLV13,96.77
1/24/2013,CL,CLX13,96.44
1/24/2013,CL,CLZ13,96.1
1/24/2013,CL,CLF14,95.71
1/24/2013,CL,CLG14,95.32
1/24/2013,CL,CLH14,94.95
1/24/2013,CL,CLJ14,94.61
1/24/2013,CL,CLK14,94.3
1/24/2013,CL,CLM14,94
1/24/2013,CL,CLN14,93.64
1/24/2013,CL,CLQ14,93.31
1/24/2013,CL,CLU14,93.02
1/24/2013,CL,CLV14,92.77
1/24/2013,CL,CLX14,92.56
1/24/2013,CL,CLZ14,92.37
1/24/2013,CL,CLF15,92.03
1/24/2013,CL,CLG15,91.71
1/24/2013,CL,CLH15,91.41
1/24/2013,CL,CLJ15,91.13
1/24/2013,CL,CLK15,90.87
1/24/2013,CL,CLM15,90.63
1/24/2013,CL,CLN15,90.37
1/24/2013,CL,CLQ15,90.13
1/24/2013,CL,CLU15,89.91
1/24/2013,CL,CLV15,89.71
1/24/2013,CL,CLX15,89.53
1/24/2013,CL,CLZ15,89.37
1/24/2013,CL,CLF16,89.15
1/24/2013,CL,CLG16,88.94
1/24/2013,CL,CLH16,88.73
1/24/2013,CL,CLJ16,88.53
1/24/2013,CL,CLK16,88.33
1/24/2013,CL,CLM16,88.13
1/24/2013,CL,CLN16,87.94
1/24/2013,CL,CLQ16,87.76
1/24/2013,CL,CLU16,87.58
1/24/2013,CL,CLV16,87.41
1/24/2013,CL,CLX16,87.24
1/24/2013,CL,CLZ16,87.08
1/24/2013,CL,CLF17,86.93
1/24/2013,CL,CLG17,86.79
1/24/2013,CL,CLH17,86.65
1/24/2013,CL,CLJ17,86.52
1/24/2013,CL,CLK17,86.4
1/24/2013,CL,CLM17,86.28
1/24/2013,CL,CLN17,86.16
1/24/2013,CL,CLQ17,86.05
1/24/2013,CL,CLU17,85.94
1/24/2013,CL,CLV17,85.84
1/24/2013,CL,CLX17,85.74
1/24/2013,CL,CLZ17,85.65
1/24/2013,CL,CLF18,85.57
1/24/2013,CL,CLG18,85.5
1/24/2013,CL,CLH18,85.43
1/24/2013,CL,CLJ18,85.37
1/24/2013,CL,CLK18,85.31
1/24/2013,CL,CLM18,85.25
1/24/2013,CL,CLN18,85.19
1/24/2013,CL,CLQ18,85.14
1/24/2013,CL,CLU18,85.09
1/24/2013,CL,CLV18,85.03
1/24/2013,CL,CLX18,84.99
1/24/2013,CL,CLZ18,84.95
1/24/2013,CL,CLM19,84.81
1/24/2013,CL,CLZ19,84.67
1/24/2013,CL,CLM20,84.65
1/24/2013,CL,CLZ20,84.62
1/24/2013,CL,CLM21,84.62
1/24/2013,CL,CLZ21,84.62
1/25/2013,CL,CLH13,95.88
1/25/2013,CL,CLJ13,96.33
1/25/2013,CL,CLK13,96.75
1/25/2013,CL,CLM13,97.08
1/25/2013,CL,CLN13,97.21
1/25/2013,CL,CLQ13,97.1
1/25/2013,CL,CLU13,96.85
1/25/2013,CL,CLV13,96.54
1/25/2013,CL,CLX13,96.2
1/25/2013,CL,CLZ13,95.85
1/25/2013,CL,CLF14,95.44
1/25/2013,CL,CLG14,95.03
1/25/2013,CL,CLH14,94.64
1/25/2013,CL,CLJ14,94.27
1/25/2013,CL,CLK14,93.93
1/25/2013,CL,CLM14,93.6
1/25/2013,CL,CLN14,93.22
1/25/2013,CL,CLQ14,92.86
1/25/2013,CL,CLU14,92.55
1/25/2013,CL,CLV14,92.28
1/25/2013,CL,CLX14,92.05
1/25/2013,CL,CLZ14,91.84
1/25/2013,CL,CLF15,91.49
1/25/2013,CL,CLG15,91.16
1/25/2013,CL,CLH15,90.85
1/25/2013,CL,CLJ15,90.56
1/25/2013,CL,CLK15,90.3
1/25/2013,CL,CLM15,90.05
1/25/2013,CL,CLN15,89.78
1/25/2013,CL,CLQ15,89.54
1/25/2013,CL,CLU15,89.32
1/25/2013,CL,CLV15,89.12
1/25/2013,CL,CLX15,88.94
1/25/2013,CL,CLZ15,88.78
1/25/2013,CL,CLF16,88.57
1/25/2013,CL,CLG16,88.36
1/25/2013,CL,CLH16,88.16
1/25/2013,CL,CLJ16,87.96
1/25/2013,CL,CLK16,87.77
1/25/2013,CL,CLM16,87.58
1/25/2013,CL,CLN16,87.4
1/25/2013,CL,CLQ16,87.22
1/25/2013,CL,CLU16,87.05
1/25/2013,CL,CLV16,86.88
1/25/2013,CL,CLX16,86.72
1/25/2013,CL,CLZ16,86.56
1/25/2013,CL,CLF17,86.42
1/25/2013,CL,CLG17,86.29
1/25/2013,CL,CLH17,86.16
1/25/2013,CL,CLJ17,86.04
1/25/2013,CL,CLK17,85.92
1/25/2013,CL,CLM17,85.81
1/25/2013,CL,CLN17,85.7
1/25/2013,CL,CLQ17,85.6
1/25/2013,CL,CLU17,85.5
1/25/2013,CL,CLV17,85.41
1/25/2013,CL,CLX17,85.32
1/25/2013,CL,CLZ17,85.23
1/25/2013,CL,CLF18,85.16
1/25/2013,CL,CLG18,85.09
1/25/2013,CL,CLH18,85.03
1/25/2013,CL,CLJ18,84.97
1/25/2013,CL,CLK18,84.91
1/25/2013,CL,CLM18,84.86
1/25/2013,CL,CLN18,84.81
1/25/2013,CL,CLQ18,84.76
1/25/2013,CL,CLU18,84.71
1/25/2013,CL,CLV18,84.66
1/25/2013,CL,CLX18,84.62
1/25/2013,CL,CLZ18,84.58
1/25/2013,CL,CLM19,84.44
1/25/2013,CL,CLZ19,84.3
1/25/2013,CL,CLM20,84.28
1/25/2013,CL,CLZ20,84.25
1/25/2013,CL,CLM21,84.25
1/25/2013,CL,CLZ21,84.25
1/28/2013,CL,CLH13,96.44
1/28/2013,CL,CLJ13,96.87
1/28/2013,CL,CLK13,97.26
1/28/2013,CL,CLM13,97.58
1/28/2013,CL,CLN13,97.73
1/28/2013,CL,CLQ13,97.63
1/28/2013,CL,CLU13,97.38
1/28/2013,CL,CLV13,97.06
1/28/2013,CL,CLX13,96.71
1/28/2013,CL,CLZ13,96.34
1/28/2013,CL,CLF14,95.91
1/28/2013,CL,CLG14,95.48
1/28/2013,CL,CLH14,95.08
1/28/2013,CL,CLJ14,94.7
1/28/2013,CL,CLK14,94.35
1/28/2013,CL,CLM14,94.01
1/28/2013,CL,CLN14,93.61
1/28/2013,CL,CLQ14,93.24
1/28/2013,CL,CLU14,92.92
1/28/2013,CL,CLV14,92.64
1/28/2013,CL,CLX14,92.39
1/28/2013,CL,CLZ14,92.17
1/28/2013,CL,CLF15,91.81
1/28/2013,CL,CLG15,91.48
1/28/2013,CL,CLH15,91.17
1/28/2013,CL,CLJ15,90.88
1/28/2013,CL,CLK15,90.62
1/28/2013,CL,CLM15,90.37
1/28/2013,CL,CLN15,90.1
1/28/2013,CL,CLQ15,89.86
1/28/2013,CL,CLU15,89.64
1/28/2013,CL,CLV15,89.44
1/28/2013,CL,CLX15,89.26
1/28/2013,CL,CLZ15,89.1
1/28/2013,CL,CLF16,88.89
1/28/2013,CL,CLG16,88.69
1/28/2013,CL,CLH16,88.49
1/28/2013,CL,CLJ16,88.3
1/28/2013,CL,CLK16,88.11
1/28/2013,CL,CLM16,87.92
1/28/2013,CL,CLN16,87.74
1/28/2013,CL,CLQ16,87.57
1/28/2013,CL,CLU16,87.4
1/28/2013,CL,CLV16,87.24
1/28/2013,CL,CLX16,87.08
1/28/2013,CL,CLZ16,86.93
1/28/2013,CL,CLF17,86.8
1/28/2013,CL,CLG17,86.67
1/28/2013,CL,CLH17,86.55
1/28/2013,CL,CLJ17,86.43
1/28/2013,CL,CLK17,86.32
1/28/2013,CL,CLM17,86.21
1/28/2013,CL,CLN17,86.11
1/28/2013,CL,CLQ17,86.01
1/28/2013,CL,CLU17,85.92
1/28/2013,CL,CLV17,85.83
1/28/2013,CL,CLX17,85.74
1/28/2013,CL,CLZ17,85.66
1/28/2013,CL,CLF18,85.59
1/28/2013,CL,CLG18,85.52
1/28/2013,CL,CLH18,85.46
1/28/2013,CL,CLJ18,85.4
1/28/2013,CL,CLK18,85.34
1/28/2013,CL,CLM18,85.29
1/28/2013,CL,CLN18,85.24
1/28/2013,CL,CLQ18,85.19
1/28/2013,CL,CLU18,85.14
1/28/2013,CL,CLV18,85.09
1/28/2013,CL,CLX18,85.05
1/28/2013,CL,CLZ18,85.01
1/28/2013,CL,CLM19,84.87
1/28/2013,CL,CLZ19,84.73
1/28/2013,CL,CLM20,84.71
1/28/2013,CL,CLZ20,84.68
1/28/2013,CL,CLM21,84.68
1/28/2013,CL,CLZ21,84.68
1/29/2013,CL,CLH13,97.57
1/29/2013,CL,CLJ13,97.99
1/29/2013,CL,CLK13,98.35
1/29/2013,CL,CLM13,98.64
1/29/2013,CL,CLN13,98.75
1/29/2013,CL,CLQ13,98.61
1/29/2013,CL,CLU13,98.29
1/29/2013,CL,CLV13,97.9
1/29/2013,CL,CLX13,97.48
1/29/2013,CL,CLZ13,97.04
1/29/2013,CL,CLF14,96.54
1/29/2013,CL,CLG14,96.05
1/29/2013,CL,CLH14,95.61
1/29/2013,CL,CLJ14,95.2
1/29/2013,CL,CLK14,94.82
1/29/2013,CL,CLM14,94.46
1/29/2013,CL,CLN14,94.03
1/29/2013,CL,CLQ14,93.63
1/29/2013,CL,CLU14,93.28
1/29/2013,CL,CLV14,92.97
1/29/2013,CL,CLX14,92.69
1/29/2013,CL,CLZ14,92.44
1/29/2013,CL,CLF15,92.06
1/29/2013,CL,CLG15,91.71
1/29/2013,CL,CLH15,91.38
1/29/2013,CL,CLJ15,91.07
1/29/2013,CL,CLK15,90.79
1/29/2013,CL,CLM15,90.52
1/29/2013,CL,CLN15,90.23
1/29/2013,CL,CLQ15,89.97
1/29/2013,CL,CLU15,89.73
1/29/2013,CL,CLV15,89.51
1/29/2013,CL,CLX15,89.31
1/29/2013,CL,CLZ15,89.13
1/29/2013,CL,CLF16,88.9
1/29/2013,CL,CLG16,88.68
1/29/2013,CL,CLH16,88.47
1/29/2013,CL,CLJ16,88.26
1/29/2013,CL,CLK16,88.06
1/29/2013,CL,CLM16,87.86
1/29/2013,CL,CLN16,87.67
1/29/2013,CL,CLQ16,87.48
1/29/2013,CL,CLU16,87.3
1/29/2013,CL,CLV16,87.12
1/29/2013,CL,CLX16,86.95
1/29/2013,CL,CLZ16,86.78
1/29/2013,CL,CLF17,86.64
1/29/2013,CL,CLG17,86.51
1/29/2013,CL,CLH17,86.38
1/29/2013,CL,CLJ17,86.25
1/29/2013,CL,CLK17,86.13
1/29/2013,CL,CLM17,86.01
1/29/2013,CL,CLN17,85.9
1/29/2013,CL,CLQ17,85.79
1/29/2013,CL,CLU17,85.69
1/29/2013,CL,CLV17,85.59
1/29/2013,CL,CLX17,85.5
1/29/2013,CL,CLZ17,85.41
1/29/2013,CL,CLF18,85.33
1/29/2013,CL,CLG18,85.26
1/29/2013,CL,CLH18,85.19
1/29/2013,CL,CLJ18,85.13
1/29/2013,CL,CLK18,85.07
1/29/2013,CL,CLM18,85.01
1/29/2013,CL,CLN18,84.95
1/29/2013,CL,CLQ18,84.89
1/29/2013,CL,CLU18,84.84
